#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
0	0	0	-22	16001	16001	0	0	0	1	L0_S0_M22C
0	0	0	-21	16001	16001	0	2	0	3	L0_S0_M21C
0	0	0	-20	16001	16001	0	4	0	5	L0_S0_M20C
0	0	0	-19	16001	16001	0	6	0	7	L0_S0_M19C
0	0	0	-18	16001	16001	0	8	0	9	L0_S0_M18C
0	0	0	-17	16001	16001	0	A	0	B	L0_S0_M17C
0	0	0	-16	16001	16001	0	C	0	D	L0_S0_M16C
0	0	0	-15	16001	16001	0	E	0	F	L0_S0_M15C
0	0	0	-14	16001	16001	1	1	1	0	L0_S0_M14C
0	0	0	-13	16001	16001	1	3	1	2	L0_S0_M13C
0	0	0	-12	16001	16001	1	5	1	4	L0_S0_M12C
0	0	0	-11	16001	16001	1	7	1	6	L0_S0_M11C
0	0	0	-10	16001	16001	1	9	1	8	L0_S0_M10C
0	0	0	-9	16001	16001	1	B	1	A	L0_S0_M9C
0	0	0	-8	16001	16001	1	D	1	C	L0_S0_M8C
0	0	0	-7	16001	16001	1	F	1	E	L0_S0_M7C
0	0	0	-6	16001	16001	2	1	2	0	L0_S0_M6C
0	0	0	-5	16001	16001	2	3	2	2	L0_S0_M5C
0	0	0	-4	16001	16001	2	5	2	4	L0_S0_M4C
0	0	0	-3	16001	16001	2	7	2	6	L0_S0_M3C
0	0	0	-2	16001	16001	2	9	2	8	L0_S0_M2C
0	0	0	-1	16001	16001	2	B	2	A	L0_S0_M1C
0	0	0	1	16001	16001	2	D	2	C	L0_S0_M1A
0	0	0	2	16001	16001	2	F	2	E	L0_S0_M2A
0	0	0	3	16001	16001	3	1	3	0	L0_S0_M3A
0	0	0	4	16001	16001	3	3	3	2	L0_S0_M4A
0	0	0	5	16001	16001	3	5	3	4	L0_S0_M5A
0	0	0	6	16001	16001	3	7	3	6	L0_S0_M6A
0	0	0	7	16001	16001	3	9	3	8	L0_S0_M7A
0	0	0	8	16001	16001	3	B	3	A	L0_S0_M8A
0	0	0	9	16001	16001	3	D	3	C	L0_S0_M9A
0	0	0	10	16001	16001	3	F	3	E	L0_S0_M10A
0	0	0	11	16001	16001	4	1	4	0	L0_S0_M11A
0	0	0	12	16001	16001	4	3	4	2	L0_S0_M12A
0	0	0	13	16001	16001	4	5	4	4	L0_S0_M13A
0	0	0	14	16001	16001	4	7	4	6	L0_S0_M14A
0	0	0	15	16001	16001	4	9	4	8	L0_S0_M15A
0	0	0	16	16001	16001	4	B	4	A	L0_S0_M16A
0	0	0	17	16001	16001	4	D	4	C	L0_S0_M17A
0	0	0	18	16001	16001	4	F	4	E	L0_S0_M18A
0	0	0	19	16001	16001	5	1	5	0	L0_S0_M19A
0	0	0	20	16001	16001	5	3	5	2	L0_S0_M20A
0	0	0	21	16001	16001	5	5	5	4	L0_S0_M21A
0	0	0	22	16001	16001	5	7	5	6	L0_S0_M22A
0	0	1	-22	16002	16002	0	0	0	1	L0_S1_M22C
0	0	1	-21	16002	16002	0	2	0	3	L0_S1_M21C
0	0	1	-20	16002	16002	0	4	0	5	L0_S1_M20C
0	0	1	-19	16002	16002	0	6	0	7	L0_S1_M19C
0	0	1	-18	16002	16002	0	8	0	9	L0_S1_M18C
0	0	1	-17	16002	16002	0	A	0	B	L0_S1_M17C
0	0	1	-16	16002	16002	0	C	0	D	L0_S1_M16C
0	0	1	-15	16002	16002	0	E	0	F	L0_S1_M15C
0	0	1	-14	16002	16002	1	1	1	0	L0_S1_M14C
0	0	1	-13	16002	16002	1	3	1	2	L0_S1_M13C
0	0	1	-12	16002	16002	1	5	1	4	L0_S1_M12C
0	0	1	-11	16002	16002	1	7	1	6	L0_S1_M11C
0	0	1	-10	16002	16002	1	9	1	8	L0_S1_M10C
0	0	1	-9	16002	16002	1	B	1	A	L0_S1_M9C
0	0	1	-8	16002	16002	1	D	1	C	L0_S1_M8C
0	0	1	-7	16002	16002	1	F	1	E	L0_S1_M7C
0	0	1	-6	16002	16002	2	1	2	0	L0_S1_M6C
0	0	1	-5	16002	16002	2	3	2	2	L0_S1_M5C
0	0	1	-4	16002	16002	2	5	2	4	L0_S1_M4C
0	0	1	-3	16002	16002	2	7	2	6	L0_S1_M3C
0	0	1	-2	16002	16002	2	9	2	8	L0_S1_M2C
0	0	1	-1	16002	16002	2	B	2	A	L0_S1_M1C
0	0	1	1	16002	16002	2	D	2	C	L0_S1_M1A
0	0	1	2	16002	16002	2	F	2	E	L0_S1_M2A
0	0	1	3	16002	16002	3	1	3	0	L0_S1_M3A
0	0	1	4	16002	16002	3	3	3	2	L0_S1_M4A
0	0	1	5	16002	16002	3	5	3	4	L0_S1_M5A
0	0	1	6	16002	16002	3	7	3	6	L0_S1_M6A
0	0	1	7	16002	16002	3	9	3	8	L0_S1_M7A
0	0	1	8	16002	16002	3	B	3	A	L0_S1_M8A
0	0	1	9	16002	16002	3	D	3	C	L0_S1_M9A
0	0	1	10	16002	16002	3	F	3	E	L0_S1_M10A
0	0	1	11	16002	16002	4	1	4	0	L0_S1_M11A
0	0	1	12	16002	16002	4	3	4	2	L0_S1_M12A
0	0	1	13	16002	16002	4	5	4	4	L0_S1_M13A
0	0	1	14	16002	16002	4	7	4	6	L0_S1_M14A
0	0	1	15	16002	16002	4	9	4	8	L0_S1_M15A
0	0	1	16	16002	16002	4	B	4	A	L0_S1_M16A
0	0	1	17	16002	16002	4	D	4	C	L0_S1_M17A
0	0	1	18	16002	16002	4	F	4	E	L0_S1_M18A
0	0	1	19	16002	16002	5	1	5	0	L0_S1_M19A
0	0	1	20	16002	16002	5	3	5	2	L0_S1_M20A
0	0	1	21	16002	16002	5	5	5	4	L0_S1_M21A
0	0	1	22	16002	16002	5	7	5	6	L0_S1_M22A
0	0	2	-22	16003	16003	0	0	0	1	L0_S2_M22C
0	0	2	-21	16003	16003	0	2	0	3	L0_S2_M21C
0	0	2	-20	16003	16003	0	4	0	5	L0_S2_M20C
0	0	2	-19	16003	16003	0	6	0	7	L0_S2_M19C
0	0	2	-18	16003	16003	0	8	0	9	L0_S2_M18C
0	0	2	-17	16003	16003	0	A	0	B	L0_S2_M17C
0	0	2	-16	16003	16003	0	C	0	D	L0_S2_M16C
0	0	2	-15	16003	16003	0	E	0	F	L0_S2_M15C
0	0	2	-14	16003	16003	1	1	1	0	L0_S2_M14C
0	0	2	-13	16003	16003	1	3	1	2	L0_S2_M13C
0	0	2	-12	16003	16003	1	5	1	4	L0_S2_M12C
0	0	2	-11	16003	16003	1	7	1	6	L0_S2_M11C
0	0	2	-10	16003	16003	1	9	1	8	L0_S2_M10C
0	0	2	-9	16003	16003	1	B	1	A	L0_S2_M9C
0	0	2	-8	16003	16003	1	D	1	C	L0_S2_M8C
0	0	2	-7	16003	16003	1	F	1	E	L0_S2_M7C
0	0	2	-6	16003	16003	2	1	2	0	L0_S2_M6C
0	0	2	-5	16003	16003	2	3	2	2	L0_S2_M5C
0	0	2	-4	16003	16003	2	5	2	4	L0_S2_M4C
0	0	2	-3	16003	16003	2	7	2	6	L0_S2_M3C
0	0	2	-2	16003	16003	2	9	2	8	L0_S2_M2C
0	0	2	-1	16003	16003	2	B	2	A	L0_S2_M1C
0	0	2	1	16003	16003	2	D	2	C	L0_S2_M1A
0	0	2	2	16003	16003	2	F	2	E	L0_S2_M2A
0	0	2	3	16003	16003	3	1	3	0	L0_S2_M3A
0	0	2	4	16003	16003	3	3	3	2	L0_S2_M4A
0	0	2	5	16003	16003	3	5	3	4	L0_S2_M5A
0	0	2	6	16003	16003	3	7	3	6	L0_S2_M6A
0	0	2	7	16003	16003	3	9	3	8	L0_S2_M7A
0	0	2	8	16003	16003	3	B	3	A	L0_S2_M8A
0	0	2	9	16003	16003	3	D	3	C	L0_S2_M9A
0	0	2	10	16003	16003	3	F	3	E	L0_S2_M10A
0	0	2	11	16003	16003	4	1	4	0	L0_S2_M11A
0	0	2	12	16003	16003	4	3	4	2	L0_S2_M12A
0	0	2	13	16003	16003	4	5	4	4	L0_S2_M13A
0	0	2	14	16003	16003	4	7	4	6	L0_S2_M14A
0	0	2	15	16003	16003	4	9	4	8	L0_S2_M15A
0	0	2	16	16003	16003	4	B	4	A	L0_S2_M16A
0	0	2	17	16003	16003	4	D	4	C	L0_S2_M17A
0	0	2	18	16003	16003	4	F	4	E	L0_S2_M18A
0	0	2	19	16003	16003	5	1	5	0	L0_S2_M19A
0	0	2	20	16003	16003	5	3	5	2	L0_S2_M20A
0	0	2	21	16003	16003	5	5	5	4	L0_S2_M21A
0	0	2	22	16003	16003	5	7	5	6	L0_S2_M22A
0	0	3	-22	16004	16004	0	0	0	1	L0_S3_M22C
0	0	3	-21	16004	16004	0	2	0	3	L0_S3_M21C
0	0	3	-20	16004	16004	0	4	0	5	L0_S3_M20C
0	0	3	-19	16004	16004	0	6	0	7	L0_S3_M19C
0	0	3	-18	16004	16004	0	8	0	9	L0_S3_M18C
0	0	3	-17	16004	16004	0	A	0	B	L0_S3_M17C
0	0	3	-16	16004	16004	0	C	0	D	L0_S3_M16C
0	0	3	-15	16004	16004	0	E	0	F	L0_S3_M15C
0	0	3	-14	16004	16004	1	1	1	0	L0_S3_M14C
0	0	3	-13	16004	16004	1	3	1	2	L0_S3_M13C
0	0	3	-12	16004	16004	1	5	1	4	L0_S3_M12C
0	0	3	-11	16004	16004	1	7	1	6	L0_S3_M11C
0	0	3	-10	16004	16004	1	9	1	8	L0_S3_M10C
0	0	3	-9	16004	16004	1	B	1	A	L0_S3_M9C
0	0	3	-8	16004	16004	1	D	1	C	L0_S3_M8C
0	0	3	-7	16004	16004	1	F	1	E	L0_S3_M7C
0	0	3	-6	16004	16004	2	1	2	0	L0_S3_M6C
0	0	3	-5	16004	16004	2	3	2	2	L0_S3_M5C
0	0	3	-4	16004	16004	2	5	2	4	L0_S3_M4C
0	0	3	-3	16004	16004	2	7	2	6	L0_S3_M3C
0	0	3	-2	16004	16004	2	9	2	8	L0_S3_M2C
0	0	3	-1	16004	16004	2	B	2	A	L0_S3_M1C
0	0	3	1	16004	16004	2	D	2	C	L0_S3_M1A
0	0	3	2	16004	16004	2	F	2	E	L0_S3_M2A
0	0	3	3	16004	16004	3	1	3	0	L0_S3_M3A
0	0	3	4	16004	16004	3	3	3	2	L0_S3_M4A
0	0	3	5	16004	16004	3	5	3	4	L0_S3_M5A
0	0	3	6	16004	16004	3	7	3	6	L0_S3_M6A
0	0	3	7	16004	16004	3	9	3	8	L0_S3_M7A
0	0	3	8	16004	16004	3	B	3	A	L0_S3_M8A
0	0	3	9	16004	16004	3	D	3	C	L0_S3_M9A
0	0	3	10	16004	16004	3	F	3	E	L0_S3_M10A
0	0	3	11	16004	16004	4	1	4	0	L0_S3_M11A
0	0	3	12	16004	16004	4	3	4	2	L0_S3_M12A
0	0	3	13	16004	16004	4	5	4	4	L0_S3_M13A
0	0	3	14	16004	16004	4	7	4	6	L0_S3_M14A
0	0	3	15	16004	16004	4	9	4	8	L0_S3_M15A
0	0	3	16	16004	16004	4	B	4	A	L0_S3_M16A
0	0	3	17	16004	16004	4	D	4	C	L0_S3_M17A
0	0	3	18	16004	16004	4	F	4	E	L0_S3_M18A
0	0	3	19	16004	16004	5	1	5	0	L0_S3_M19A
0	0	3	20	16004	16004	5	3	5	2	L0_S3_M20A
0	0	3	21	16004	16004	5	5	5	4	L0_S3_M21A
0	0	3	22	16004	16004	5	7	5	6	L0_S3_M22A
0	0	4	-22	16005	16005	0	0	0	1	L0_S4_M22C
0	0	4	-21	16005	16005	0	2	0	3	L0_S4_M21C
0	0	4	-20	16005	16005	0	4	0	5	L0_S4_M20C
0	0	4	-19	16005	16005	0	6	0	7	L0_S4_M19C
0	0	4	-18	16005	16005	0	8	0	9	L0_S4_M18C
0	0	4	-17	16005	16005	0	A	0	B	L0_S4_M17C
0	0	4	-16	16005	16005	0	C	0	D	L0_S4_M16C
0	0	4	-15	16005	16005	0	E	0	F	L0_S4_M15C
0	0	4	-14	16005	16005	1	1	1	0	L0_S4_M14C
0	0	4	-13	16005	16005	1	3	1	2	L0_S4_M13C
0	0	4	-12	16005	16005	1	5	1	4	L0_S4_M12C
0	0	4	-11	16005	16005	1	7	1	6	L0_S4_M11C
0	0	4	-10	16005	16005	1	9	1	8	L0_S4_M10C
0	0	4	-9	16005	16005	1	B	1	A	L0_S4_M9C
0	0	4	-8	16005	16005	1	D	1	C	L0_S4_M8C
0	0	4	-7	16005	16005	1	F	1	E	L0_S4_M7C
0	0	4	-6	16005	16005	2	1	2	0	L0_S4_M6C
0	0	4	-5	16005	16005	2	3	2	2	L0_S4_M5C
0	0	4	-4	16005	16005	2	5	2	4	L0_S4_M4C
0	0	4	-3	16005	16005	2	7	2	6	L0_S4_M3C
0	0	4	-2	16005	16005	2	9	2	8	L0_S4_M2C
0	0	4	-1	16005	16005	2	B	2	A	L0_S4_M1C
0	0	4	1	16005	16005	2	D	2	C	L0_S4_M1A
0	0	4	2	16005	16005	2	F	2	E	L0_S4_M2A
0	0	4	3	16005	16005	3	1	3	0	L0_S4_M3A
0	0	4	4	16005	16005	3	3	3	2	L0_S4_M4A
0	0	4	5	16005	16005	3	5	3	4	L0_S4_M5A
0	0	4	6	16005	16005	3	7	3	6	L0_S4_M6A
0	0	4	7	16005	16005	3	9	3	8	L0_S4_M7A
0	0	4	8	16005	16005	3	B	3	A	L0_S4_M8A
0	0	4	9	16005	16005	3	D	3	C	L0_S4_M9A
0	0	4	10	16005	16005	3	F	3	E	L0_S4_M10A
0	0	4	11	16005	16005	4	1	4	0	L0_S4_M11A
0	0	4	12	16005	16005	4	3	4	2	L0_S4_M12A
0	0	4	13	16005	16005	4	5	4	4	L0_S4_M13A
0	0	4	14	16005	16005	4	7	4	6	L0_S4_M14A
0	0	4	15	16005	16005	4	9	4	8	L0_S4_M15A
0	0	4	16	16005	16005	4	B	4	A	L0_S4_M16A
0	0	4	17	16005	16005	4	D	4	C	L0_S4_M17A
0	0	4	18	16005	16005	4	F	4	E	L0_S4_M18A
0	0	4	19	16005	16005	5	1	5	0	L0_S4_M19A
0	0	4	20	16005	16005	5	3	5	2	L0_S4_M20A
0	0	4	21	16005	16005	5	5	5	4	L0_S4_M21A
0	0	4	22	16005	16005	5	7	5	6	L0_S4_M22A
0	0	5	-22	16006	16006	0	0	0	1	L0_S5_M22C
0	0	5	-21	16006	16006	0	2	0	3	L0_S5_M21C
0	0	5	-20	16006	16006	0	4	0	5	L0_S5_M20C
0	0	5	-19	16006	16006	0	6	0	7	L0_S5_M19C
0	0	5	-18	16006	16006	0	8	0	9	L0_S5_M18C
0	0	5	-17	16006	16006	0	A	0	B	L0_S5_M17C
0	0	5	-16	16006	16006	0	C	0	D	L0_S5_M16C
0	0	5	-15	16006	16006	0	E	0	F	L0_S5_M15C
0	0	5	-14	16006	16006	1	1	1	0	L0_S5_M14C
0	0	5	-13	16006	16006	1	3	1	2	L0_S5_M13C
0	0	5	-12	16006	16006	1	5	1	4	L0_S5_M12C
0	0	5	-11	16006	16006	1	7	1	6	L0_S5_M11C
0	0	5	-10	16006	16006	1	9	1	8	L0_S5_M10C
0	0	5	-9	16006	16006	1	B	1	A	L0_S5_M9C
0	0	5	-8	16006	16006	1	D	1	C	L0_S5_M8C
0	0	5	-7	16006	16006	1	F	1	E	L0_S5_M7C
0	0	5	-6	16006	16006	2	1	2	0	L0_S5_M6C
0	0	5	-5	16006	16006	2	3	2	2	L0_S5_M5C
0	0	5	-4	16006	16006	2	5	2	4	L0_S5_M4C
0	0	5	-3	16006	16006	2	7	2	6	L0_S5_M3C
0	0	5	-2	16006	16006	2	9	2	8	L0_S5_M2C
0	0	5	-1	16006	16006	2	B	2	A	L0_S5_M1C
0	0	5	1	16006	16006	2	D	2	C	L0_S5_M1A
0	0	5	2	16006	16006	2	F	2	E	L0_S5_M2A
0	0	5	3	16006	16006	3	1	3	0	L0_S5_M3A
0	0	5	4	16006	16006	3	3	3	2	L0_S5_M4A
0	0	5	5	16006	16006	3	5	3	4	L0_S5_M5A
0	0	5	6	16006	16006	3	7	3	6	L0_S5_M6A
0	0	5	7	16006	16006	3	9	3	8	L0_S5_M7A
0	0	5	8	16006	16006	3	B	3	A	L0_S5_M8A
0	0	5	9	16006	16006	3	D	3	C	L0_S5_M9A
0	0	5	10	16006	16006	3	F	3	E	L0_S5_M10A
0	0	5	11	16006	16006	4	1	4	0	L0_S5_M11A
0	0	5	12	16006	16006	4	3	4	2	L0_S5_M12A
0	0	5	13	16006	16006	4	5	4	4	L0_S5_M13A
0	0	5	14	16006	16006	4	7	4	6	L0_S5_M14A
0	0	5	15	16006	16006	4	9	4	8	L0_S5_M15A
0	0	5	16	16006	16006	4	B	4	A	L0_S5_M16A
0	0	5	17	16006	16006	4	D	4	C	L0_S5_M17A
0	0	5	18	16006	16006	4	F	4	E	L0_S5_M18A
0	0	5	19	16006	16006	5	1	5	0	L0_S5_M19A
0	0	5	20	16006	16006	5	3	5	2	L0_S5_M20A
0	0	5	21	16006	16006	5	5	5	4	L0_S5_M21A
0	0	5	22	16006	16006	5	7	5	6	L0_S5_M22A
0	0	6	-22	16007	16007	0	0	0	1	L0_S6_M22C
0	0	6	-21	16007	16007	0	2	0	3	L0_S6_M21C
0	0	6	-20	16007	16007	0	4	0	5	L0_S6_M20C
0	0	6	-19	16007	16007	0	6	0	7	L0_S6_M19C
0	0	6	-18	16007	16007	0	8	0	9	L0_S6_M18C
0	0	6	-17	16007	16007	0	A	0	B	L0_S6_M17C
0	0	6	-16	16007	16007	0	C	0	D	L0_S6_M16C
0	0	6	-15	16007	16007	0	E	0	F	L0_S6_M15C
0	0	6	-14	16007	16007	1	1	1	0	L0_S6_M14C
0	0	6	-13	16007	16007	1	3	1	2	L0_S6_M13C
0	0	6	-12	16007	16007	1	5	1	4	L0_S6_M12C
0	0	6	-11	16007	16007	1	7	1	6	L0_S6_M11C
0	0	6	-10	16007	16007	1	9	1	8	L0_S6_M10C
0	0	6	-9	16007	16007	1	B	1	A	L0_S6_M9C
0	0	6	-8	16007	16007	1	D	1	C	L0_S6_M8C
0	0	6	-7	16007	16007	1	F	1	E	L0_S6_M7C
0	0	6	-6	16007	16007	2	1	2	0	L0_S6_M6C
0	0	6	-5	16007	16007	2	3	2	2	L0_S6_M5C
0	0	6	-4	16007	16007	2	5	2	4	L0_S6_M4C
0	0	6	-3	16007	16007	2	7	2	6	L0_S6_M3C
0	0	6	-2	16007	16007	2	9	2	8	L0_S6_M2C
0	0	6	-1	16007	16007	2	B	2	A	L0_S6_M1C
0	0	6	1	16007	16007	2	D	2	C	L0_S6_M1A
0	0	6	2	16007	16007	2	F	2	E	L0_S6_M2A
0	0	6	3	16007	16007	3	1	3	0	L0_S6_M3A
0	0	6	4	16007	16007	3	3	3	2	L0_S6_M4A
0	0	6	5	16007	16007	3	5	3	4	L0_S6_M5A
0	0	6	6	16007	16007	3	7	3	6	L0_S6_M6A
0	0	6	7	16007	16007	3	9	3	8	L0_S6_M7A
0	0	6	8	16007	16007	3	B	3	A	L0_S6_M8A
0	0	6	9	16007	16007	3	D	3	C	L0_S6_M9A
0	0	6	10	16007	16007	3	F	3	E	L0_S6_M10A
0	0	6	11	16007	16007	4	1	4	0	L0_S6_M11A
0	0	6	12	16007	16007	4	3	4	2	L0_S6_M12A
0	0	6	13	16007	16007	4	5	4	4	L0_S6_M13A
0	0	6	14	16007	16007	4	7	4	6	L0_S6_M14A
0	0	6	15	16007	16007	4	9	4	8	L0_S6_M15A
0	0	6	16	16007	16007	4	B	4	A	L0_S6_M16A
0	0	6	17	16007	16007	4	D	4	C	L0_S6_M17A
0	0	6	18	16007	16007	4	F	4	E	L0_S6_M18A
0	0	6	19	16007	16007	5	1	5	0	L0_S6_M19A
0	0	6	20	16007	16007	5	3	5	2	L0_S6_M20A
0	0	6	21	16007	16007	5	5	5	4	L0_S6_M21A
0	0	6	22	16007	16007	5	7	5	6	L0_S6_M22A
0	0	7	-22	16008	16008	0	0	0	1	L0_S7_M22C
0	0	7	-21	16008	16008	0	2	0	3	L0_S7_M21C
0	0	7	-20	16008	16008	0	4	0	5	L0_S7_M20C
0	0	7	-19	16008	16008	0	6	0	7	L0_S7_M19C
0	0	7	-18	16008	16008	0	8	0	9	L0_S7_M18C
0	0	7	-17	16008	16008	0	A	0	B	L0_S7_M17C
0	0	7	-16	16008	16008	0	C	0	D	L0_S7_M16C
0	0	7	-15	16008	16008	0	E	0	F	L0_S7_M15C
0	0	7	-14	16008	16008	1	1	1	0	L0_S7_M14C
0	0	7	-13	16008	16008	1	3	1	2	L0_S7_M13C
0	0	7	-12	16008	16008	1	5	1	4	L0_S7_M12C
0	0	7	-11	16008	16008	1	7	1	6	L0_S7_M11C
0	0	7	-10	16008	16008	1	9	1	8	L0_S7_M10C
0	0	7	-9	16008	16008	1	B	1	A	L0_S7_M9C
0	0	7	-8	16008	16008	1	D	1	C	L0_S7_M8C
0	0	7	-7	16008	16008	1	F	1	E	L0_S7_M7C
0	0	7	-6	16008	16008	2	1	2	0	L0_S7_M6C
0	0	7	-5	16008	16008	2	3	2	2	L0_S7_M5C
0	0	7	-4	16008	16008	2	5	2	4	L0_S7_M4C
0	0	7	-3	16008	16008	2	7	2	6	L0_S7_M3C
0	0	7	-2	16008	16008	2	9	2	8	L0_S7_M2C
0	0	7	-1	16008	16008	2	B	2	A	L0_S7_M1C
0	0	7	1	16008	16008	2	D	2	C	L0_S7_M1A
0	0	7	2	16008	16008	2	F	2	E	L0_S7_M2A
0	0	7	3	16008	16008	3	1	3	0	L0_S7_M3A
0	0	7	4	16008	16008	3	3	3	2	L0_S7_M4A
0	0	7	5	16008	16008	3	5	3	4	L0_S7_M5A
0	0	7	6	16008	16008	3	7	3	6	L0_S7_M6A
0	0	7	7	16008	16008	3	9	3	8	L0_S7_M7A
0	0	7	8	16008	16008	3	B	3	A	L0_S7_M8A
0	0	7	9	16008	16008	3	D	3	C	L0_S7_M9A
0	0	7	10	16008	16008	3	F	3	E	L0_S7_M10A
0	0	7	11	16008	16008	4	1	4	0	L0_S7_M11A
0	0	7	12	16008	16008	4	3	4	2	L0_S7_M12A
0	0	7	13	16008	16008	4	5	4	4	L0_S7_M13A
0	0	7	14	16008	16008	4	7	4	6	L0_S7_M14A
0	0	7	15	16008	16008	4	9	4	8	L0_S7_M15A
0	0	7	16	16008	16008	4	B	4	A	L0_S7_M16A
0	0	7	17	16008	16008	4	D	4	C	L0_S7_M17A
0	0	7	18	16008	16008	4	F	4	E	L0_S7_M18A
0	0	7	19	16008	16008	5	1	5	0	L0_S7_M19A
0	0	7	20	16008	16008	5	3	5	2	L0_S7_M20A
0	0	7	21	16008	16008	5	5	5	4	L0_S7_M21A
0	0	7	22	16008	16008	5	7	5	6	L0_S7_M22A
0	0	8	-22	16009	16009	0	0	0	1	L0_S8_M22C
0	0	8	-21	16009	16009	0	2	0	3	L0_S8_M21C
0	0	8	-20	16009	16009	0	4	0	5	L0_S8_M20C
0	0	8	-19	16009	16009	0	6	0	7	L0_S8_M19C
0	0	8	-18	16009	16009	0	8	0	9	L0_S8_M18C
0	0	8	-17	16009	16009	0	A	0	B	L0_S8_M17C
0	0	8	-16	16009	16009	0	C	0	D	L0_S8_M16C
0	0	8	-15	16009	16009	0	E	0	F	L0_S8_M15C
0	0	8	-14	16009	16009	1	1	1	0	L0_S8_M14C
0	0	8	-13	16009	16009	1	3	1	2	L0_S8_M13C
0	0	8	-12	16009	16009	1	5	1	4	L0_S8_M12C
0	0	8	-11	16009	16009	1	7	1	6	L0_S8_M11C
0	0	8	-10	16009	16009	1	9	1	8	L0_S8_M10C
0	0	8	-9	16009	16009	1	B	1	A	L0_S8_M9C
0	0	8	-8	16009	16009	1	D	1	C	L0_S8_M8C
0	0	8	-7	16009	16009	1	F	1	E	L0_S8_M7C
0	0	8	-6	16009	16009	2	1	2	0	L0_S8_M6C
0	0	8	-5	16009	16009	2	3	2	2	L0_S8_M5C
0	0	8	-4	16009	16009	2	5	2	4	L0_S8_M4C
0	0	8	-3	16009	16009	2	7	2	6	L0_S8_M3C
0	0	8	-2	16009	16009	2	9	2	8	L0_S8_M2C
0	0	8	-1	16009	16009	2	B	2	A	L0_S8_M1C
0	0	8	1	16009	16009	2	D	2	C	L0_S8_M1A
0	0	8	2	16009	16009	2	F	2	E	L0_S8_M2A
0	0	8	3	16009	16009	3	1	3	0	L0_S8_M3A
0	0	8	4	16009	16009	3	3	3	2	L0_S8_M4A
0	0	8	5	16009	16009	3	5	3	4	L0_S8_M5A
0	0	8	6	16009	16009	3	7	3	6	L0_S8_M6A
0	0	8	7	16009	16009	3	9	3	8	L0_S8_M7A
0	0	8	8	16009	16009	3	B	3	A	L0_S8_M8A
0	0	8	9	16009	16009	3	D	3	C	L0_S8_M9A
0	0	8	10	16009	16009	3	F	3	E	L0_S8_M10A
0	0	8	11	16009	16009	4	1	4	0	L0_S8_M11A
0	0	8	12	16009	16009	4	3	4	2	L0_S8_M12A
0	0	8	13	16009	16009	4	5	4	4	L0_S8_M13A
0	0	8	14	16009	16009	4	7	4	6	L0_S8_M14A
0	0	8	15	16009	16009	4	9	4	8	L0_S8_M15A
0	0	8	16	16009	16009	4	B	4	A	L0_S8_M16A
0	0	8	17	16009	16009	4	D	4	C	L0_S8_M17A
0	0	8	18	16009	16009	4	F	4	E	L0_S8_M18A
0	0	8	19	16009	16009	5	1	5	0	L0_S8_M19A
0	0	8	20	16009	16009	5	3	5	2	L0_S8_M20A
0	0	8	21	16009	16009	5	5	5	4	L0_S8_M21A
0	0	8	22	16009	16009	5	7	5	6	L0_S8_M22A
0	0	9	-22	16010	16010	0	0	0	1	L0_S9_M22C
0	0	9	-21	16010	16010	0	2	0	3	L0_S9_M21C
0	0	9	-20	16010	16010	0	4	0	5	L0_S9_M20C
0	0	9	-19	16010	16010	0	6	0	7	L0_S9_M19C
0	0	9	-18	16010	16010	0	8	0	9	L0_S9_M18C
0	0	9	-17	16010	16010	0	A	0	B	L0_S9_M17C
0	0	9	-16	16010	16010	0	C	0	D	L0_S9_M16C
0	0	9	-15	16010	16010	0	E	0	F	L0_S9_M15C
0	0	9	-14	16010	16010	1	1	1	0	L0_S9_M14C
0	0	9	-13	16010	16010	1	3	1	2	L0_S9_M13C
0	0	9	-12	16010	16010	1	5	1	4	L0_S9_M12C
0	0	9	-11	16010	16010	1	7	1	6	L0_S9_M11C
0	0	9	-10	16010	16010	1	9	1	8	L0_S9_M10C
0	0	9	-9	16010	16010	1	B	1	A	L0_S9_M9C
0	0	9	-8	16010	16010	1	D	1	C	L0_S9_M8C
0	0	9	-7	16010	16010	1	F	1	E	L0_S9_M7C
0	0	9	-6	16010	16010	2	1	2	0	L0_S9_M6C
0	0	9	-5	16010	16010	2	3	2	2	L0_S9_M5C
0	0	9	-4	16010	16010	2	5	2	4	L0_S9_M4C
0	0	9	-3	16010	16010	2	7	2	6	L0_S9_M3C
0	0	9	-2	16010	16010	2	9	2	8	L0_S9_M2C
0	0	9	-1	16010	16010	2	B	2	A	L0_S9_M1C
0	0	9	1	16010	16010	2	D	2	C	L0_S9_M1A
0	0	9	2	16010	16010	2	F	2	E	L0_S9_M2A
0	0	9	3	16010	16010	3	1	3	0	L0_S9_M3A
0	0	9	4	16010	16010	3	3	3	2	L0_S9_M4A
0	0	9	5	16010	16010	3	5	3	4	L0_S9_M5A
0	0	9	6	16010	16010	3	7	3	6	L0_S9_M6A
0	0	9	7	16010	16010	3	9	3	8	L0_S9_M7A
0	0	9	8	16010	16010	3	B	3	A	L0_S9_M8A
0	0	9	9	16010	16010	3	D	3	C	L0_S9_M9A
0	0	9	10	16010	16010	3	F	3	E	L0_S9_M10A
